,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,index,Unnamed: 0,bookId,title,series,author,rating,description,language,isbn,genres,characters,bookFormat,edition,pages,publisher,publishDate,firstPublishDate,awards,numRatings,ratingsByStars,likedPercent,setting,coverImg,bbeScore,bbeVotes,price,Fiction,Nonfiction,Young Adult,Childrens,New Adult,Fantasy,Erotica,History,Dystopia,Poetry,Biography,Manga,Thriller,Graphic Novels,Romance,university,relationships,break ups,divorce,weddings,death,family,friendship,labeled? ,Contains True?
829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,"52,441",2249571.Angel,"Angel: After the Fall, Volume 1",Angel: After the Fall #1,"Brian Lynch, Joss Whedon (Plotting), Franco Urru (Illustrator)",3.77,"In Angel's final television season, his world ended... but his story didn't. Picking up where Season Five of the fan-favorite TV show left off, this first collection looks at who lived after that climactic battle, who died, and what happened to all of Los Angeles in its wake.",English,"9,780,000,000,000.00","['Graphic Novels', 'Comics', 'Fantasy', 'Vampires', 'Fiction', 'Graphic Novels Comics', 'Urban Fantasy', 'Horror', 'Supernatural', 'Paranormal']",['Angel'],Hardcover,False,144,IDW Publishing,July 16th 2008,November 21st 2007,[],"4,026","['999', '1535', '1141', '284', '67']",91.0,"['Los Angeles, California (United States)']",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318538725l/2249571.jpg,1,1,$23.04,Fiction,False,False,False,False,Fantasy,False,False,False,False,False,False,False,Graphic Novels,False,False,False,False,False,False,False,False,False,False,0.0
830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,301,39662.Different_Seasons,Different Seasons,False,Stephen King (Goodreads Author),4.34,"Rita Hayworth and Shawshank Redemption--the most satisfying tale of unjust imprisonment and offbeat escape since The Count of Monte Cristo.Apt Pupil--a golden California schoolboy and an old man whose hideous past he uncovers enter into a fateful and chilling mutual parasitism.The Body--four rambunctious young boys venture into the Maine woods and in sunlight and thunder find life, death, and intimations of their own mortality.The Breathing Method--a tale told in a strange club about a woman determined to give birth no matter what.source: stephenking.com",English,"9,780,000,000,000.00","['Horror', 'Fiction', 'Short Stories', 'Thriller', 'Mystery', 'Fantasy', 'Drama', 'Classics', 'Suspense', 'Anthologies']",[],Mass Market Paperback,False,560,Warner Books,"$34,746.00",8/27/1982,['World Fantasy Award Nominee for Best Anthology/Collection (1982)'],"176,769","['90798', '60735', '21100', '3088', '1048']",98.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329662611l/39662.jpg,"42,522",573,$3.11,Fiction,False,False,False,False,Fantasy,False,False,False,False,False,False,Thriller,False,False,False,False,False,False,False,False,False,False,Yes,0.0
831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,"29,978",22559347-top-and-tail-boyxboy-slash,Top and Tail [boyxboy] [slash],False,AlyWasHere17,4.30,"Riddled with adolescent angst, lavished with profanity, and adorned with more cheese than your favorite take-out pizza, Top and Tail chronicles the life of Ash Jamieson as he haphazardly navigates his way through malicious schoolmates, whackjob teachers, disillusioned parents, imbecilic athletes, audacious girls, and of course, his most pressing problem: the subdued pretty-boy that has suddenly invaded every aspect of his life.Being a teenager is hard, ok?",English,"10,000,000,000,000.00","['Romance', 'LGBT']",[],ebook,False,86,Wattpad,February 5th 2013,False,[],54,"['24', '23', '6', '1', '0']",98.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1426370240l/22559347.jpg,95,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Romance,False,True,False,False,False,False,False,False,False,1.0
832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,"33,028",15044233-the-stranger-from-the-sea,The Stranger from the Sea,The Poldark Saga #8,Winston Graham,4.08,"It is 1810, and the Poldark family awaits the return of Ross from Portugal. But their ordered existence ends with Jeremy Poldark's dramatic rescue of Stephen Carrington. His arrival changes their lives. For Clowance and Jeremy in particular, the children of Ross and Demelza, Stephen's advent is the key to a new world, one of both love and anger.",English,"9,780,000,000,000.00","['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'British Literature', 'Classics', '19th Century', 'Historical Romance', 'Regency', 'Novels']",[],Hardcover,False,False,Amereon Limited,Published,11/6/1981,[],"5,081","['1810', '2048', '1063', '124', '36']",97.0,"['Cornwall, England']",False,92,1,False,Fiction,False,False,False,False,False,False,False,False,False,False,False,False,False,Romance,False,True,False,False,False,False,True,False,False,1.0
833,833,833,833,833,833,833,833,833,833,833,833,833,833,833,"29,958",24790258-forgotten-lore,Forgotten Lore: Volume I,False,Alexei Maxim Russell (Goodreads Author),4.29,"This book is for all lovers of strange and mysterious tales from out of the mists of history. This series is a modest attempt to bring to the world some of the endless weird and wonderful stories, which have been lost and left out of the history books. This book is the ideal gift for the history buff or that lover of magical and mysterious tales on your gift list. Our team goes to great lengths to find the most bizarre and inspiring stories, from out of the forgotten archives and hidden vaults of the world. This first book, Volume I, contains the four best tales we've found, to date. They are presented to the public here for the first time.Available on Amazon -> http://www.amazon.com/Forgotten-Lore-...",English,"10,000,000,000,000.00",['Fantasy'],[],Paperback,False,262,CreateSpace Independent Publishing Platform,September 1st 2014,False,[],41,"['23', '9', '8', '0', '1']",98.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422805253l/24790258.jpg,95,1,False,False,False,False,False,False,Fantasy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,"47,796",86424.Lifeguard,Lifeguard,False,"James Patterson (Goodreads Author), Andrew Gross (Goodreads Author)",3.78,"The wildest thriller yet from ""one of America's most influential authors"" (New York Times)...Working as a lifeguard at a luxurious Florida resort, Ned Kelly meets the woman of his dreams. It feels perfect in every way-except that she's used to caviar and Manolo Blahniks, and he's used to burgers and flip-flops.So when Ned's cousin offers to cut him in on a fast break-and-enter job, Ned can't turn it down. The risk is high, and the reward is even greater-$5 million. But the robbery goes devastatingly wrong. Forced to run away from his town and the woman he's fallen in love with, Ned knows that only distance and secrecy can save his life. But who is pursuing him? The FBI? Whoever sabotaged the heist? Or is it all somehow tied in to his new love-and his oldest enemies?",English,"9,780,000,000,000.00","['Mystery', 'Fiction', 'Thriller', 'Crime', 'Suspense', 'Mystery Thriller', 'Audiobook', 'Murder Mystery', 'Adult Fiction', 'Adult']","['Ned Kelly', 'Agent Ellie Shurtleff']",Paperback,False,432,Grand Central Publishing,August 1st 2006,7/11/2005,[],"24,479","['6163', '8979', '7463', '1547', '327']",92.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344264201l/86424.jpg,53,1,$3.43,Fiction,False,False,False,False,False,False,False,False,False,False,False,Thriller,False,False,False,True,False,False,False,False,False,False,Yes,1.0
835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,"28,330",90994.Albert_Angelo,Albert Angelo,False,B.S. Johnson,3.89,"A failed love affair, the failure to find work as an architect, and the difficulties of substitute teaching cause Albert Angelo to reexamine his life",English,"9,780,000,000,000.00","['Fiction', 'Contemporary', 'British Literature', 'Literature', 'Novels', '20th Century', 'Unfinished']",[],Paperback,False,180,New Directions,May 17th 1987,10/30/1964,[],492,"['137', '214', '104', '24', '13']",92.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266470095l/90994.jpg,96,1,$6.78,Fiction,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,"49,033",195548.Caleb_Williams,Caleb Williams,False,"William Godwin, Maurice Hindle (introduction/notes)",3.47,"When honest young Caleb Williams comes to work as a secretary for Squire Falkland, he soon begins to suspect that his new master is hiding a terrible secret. But as he digs deeper into Falkland's past and finally unearths the guilty truth, the results of his curiosity prove calamitous when - even though Caleb has loyally sworn never to disclose what he has discovered - the Squire enacts a cruel revenge. A tale of gripping suspense and psychological power, William Godwin's novel creates a searing depiction of the intolerable persecution meted out to a good man in pursuit of justice and equality. Written to expose the political oppression and corrupt hierarchies its author saw in the world around him, Caleb Williams (1794) makes a radical call to end the tyrannical misuses of power.",English,"9,780,000,000,000.00","['Classics', 'Fiction', 'Gothic', '18th Century', 'Mystery', 'Literature', 'British Literature', 'Horror', 'Novels', 'School']",[],Paperback,False,384,Penguin Classics,February 24th 2005,11/28/1904,[],"4,018","['891', '1088', '1265', '560', '214']",81.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388424898l/195548.jpg,45,1,$1.79,Fiction,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,"7,116",25837310-nothing-can-come-between-us,Nothing Can Come Between Us,False,Cherlina Works (Goodreads Author),4.22,"Based on lust and hate, ""Nothing Can Come Between Us"" is a page-turning drama laced with sex, drugs, money, and betrayal. After she suffers a broken heart, an evil persona emerges in the beautiful and sexy McKeisha. Becoming unstable, McKeisha develops an unhealthy obsession with her naive best friend's boyfriend. When a crisis occurs, McKeisha uses the opportunity to commit the ultimate betrayal, going on a path of backstabbing, deceit, and stopping at nothing to get what she wants. Seeing her childhood friends, Sha'Lena and Dominique, achieve their dreams of musical stardom, adds fuel to the fire and McKeisha's jealousy soon boils over. One girl's life will be tragically cut short. Will they find the courage to end this deadly friendship, or will McKeisha get caught in her own web of deception?",English,B010TB00YU,"['Novels', 'Fiction', 'Contemporary', 'Adult', 'Young Adult', 'Romance', 'Mystery', 'New Adult', 'Love Story']",[],Kindle Edition,False,181,Mahogany Red Books,July 1st 2015,False,[],68,"['24', '36', '7', '1', '0']",99.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435851270l/25837310._SY475_.jpg,376,4,False,Fiction,False,Young Adult,False,New Adult,False,False,False,False,False,False,False,False,False,Romance,False,True,False,False,False,False,False,True,False,1.0
838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,"20,098",20869872-homestuck,Homestuck,Homestuck ##Webcomic,Andrew Hussie,4.64,It's a story about some kids who are friends over the internet. They decide to play a game together. There are major consequences.,English,"10,000,000,000,000.00","['Comics', 'Fantasy', 'Webcomic', 'Science Fiction', 'Graphic Novels', 'Fiction', 'LGBT', 'Young Adult', 'Aliens', 'Humor']",[],ebook,Webcomic,"8,124",Self Published on MSPaintAdventures,April 13th 2016,False,[],"1,494","['1158', '213', '71', '20', '32']",97.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396467592l/20869872.jpg,100,1,False,Fiction,False,Young Adult,False,False,Fantasy,False,False,False,False,False,False,False,Graphic Novels,False,False,False,False,False,False,False,False,True,False,1.0
839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,"48,860",6738493-the-beauty-of-humanity-movement,The Beauty of Humanity Movement,False,Camilla Gibb (Goodreads Author),3.93,"This deeply observed novel of contemporary Vietnam interweaves stories of a venerable soup seller, a young Vietnamese American curator, and an enterprising tour guide in ways that will mark all of their lives forever.Maggie, an art curator who is Vietnamese by birth but who has lived most of her life in the United States, has returned to her country of origin in search of clues to her dissident father's disappearance. She remembers him only in fragments, as an injured artist from whom she and her mother were separated during the war. In her journey, Maggie finds herself at a makeshift pho stall, where the rich aroma of beef noodle soup lures people off Hanoi's busy streets and into a quiet morning ritual. Old Man Hung, the enlightened proprietor of the beloved pho stall, has survived decades of poverty and political upheaval. Hung once had a shop that served as a meeting place for dissident artists. As Maggie discovers, this old man may hold the key to both her past and her future. Among Hung's most faithful customers is Tu', a dynamic young tour guide who works for a company called New Dawn. Tu' leads tourists through the city, including American vets on war tours, but he has begun to wonder what it is they are seeing of Vietnam-and what they miss entirely. In Maggie, he finds a young Americanized woman in search of something quite different, leading him beyond his realm of expertise. In sensual, interwoven narratives, Maggie, Hung, and Tu' come together in a highly charged season that will mark all of them forever. The Beauty of Humanity Movement is a skillfully wrought novel about the reverberation of conflict through generations, the enduring legacy of art, and the redemption and renewal of love. The story of these characters is tinged with longing for worlds and loved ones lost but also filled with the hope that faith can heal the pain of their shared country's turbulent past. This is the distinct and complex story of contemporary Vietnam, a country undergoing momentous change, and a story of how family is defined-not always by bloodlines, but by heart.",English,"9,780,000,000,000.00","['Fiction', 'Historical Fiction', 'Asia', 'Canada', 'Book Club', 'Historical', 'Contemporary', 'Literature', 'Family', 'Adult Fiction']",[],Hardcover,False,297,Doubleday Canada,August 17th 2010,April 6th 2010,[],"4,020","['1080', '1836', '906', '155', '43']",95.0,['Vietnam'],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320509373l/6738493.jpg,47,1,$6.82,Fiction,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
